"gene_name","stat"
"RNA5SP93",-0.0520894827660457
"AC009970.1",-0.0520894827660457
"AC009501.4",-0.0520894827660457
"RP11-287D1.3",-0.0520894827660457
"LBX2-AS1",-0.0520894827660457
"AC104135.4",-0.0520894827660457
"RP11-342K6.3",-0.0520894827660457
"TCF7L1-IT1",-0.0520894827660457
"RNU7-162P",-0.0520894827660457
"MIR4435-1",-0.0520894827660457
"AC012360.1",-0.0520894827660457
"RP11-332H14.2",-0.0520894827660457
"AC073415.2",-0.0520894827660457
"AC013268.2",-0.0520894827660457
"AC112229.6",-0.0520894827660457
"AC016683.5",-0.0520894827660457
"AC017074.1",-0.0520894827660457
"AC009303.1",-0.0520894827660457
"RNY4P7",-0.0520894827660457
"AC140481.1",-0.0520894827660457
"AC097721.2",-0.0520894827660457
"RPL30P2",-0.0520894827660457
"MTND6P9",-0.0520894827660457
"MAPRE1P3",-0.0520894827660457
"RPL5P7",-0.0520894827660457
"RNU6-1290P",-0.0520894827660457
"AC017048.3",-0.0520894827660457
"RP11-171I2.4",-0.0520894827660457
"AC013733.3",-0.0520894827660457
"AC068135.1",-0.0520894827660457
"AC079354.3",-0.0520894827660457
"AC079767.4",-0.0520894827660457
"AC098820.4",-0.0520894827660457
"MIR26B",-0.0520894827660457
"AC073128.10",-0.0520894827660457
"RP11-395N3.2",-0.0520894827660457
"AC068134.10",-0.0520894827660457
"RNU6-1051P",-0.0520894827660457
"AC096574.5",-0.0520894827660457
"MIR4786",-0.0520894827660457
"AC133528.2",-0.0520894827660457
"RP11-1020A11.1",-0.0520894827660457
"RP11-415F23.4",-0.0520894827660457
"RP11-285J16.1",-0.0520894827660457
"RN7SL145P",-0.0520894827660457
"AC099668.5",-0.0520894827660457
"RP13-480C15.1",-0.0520894827660457
"RP11-804H8.6",-0.0520894827660457
"RP11-804H8.5",-0.0520894827660457
"RP11-159G9.5",-0.0520894827660457
"PTMAP8",-0.0520894827660457
"MIR548I1",-0.0520894827660457
"HSPA8P9",-0.0520894827660457
"ACTG1P1",-0.0520894827660457
"SSR3",-0.0520894827660457
"MTHFD2P7",-0.0520894827660457
"RP11-573D15.2",-0.0520894827660457
"HSP90AB3P",-0.0520894827660457
"PPP1R14BP3",-0.0520894827660457
"RP11-39C10.1",-0.0520894827660457
"CTD-2282P23.1",-0.0520894827660457
"CTD-2265D6.2",-0.0520894827660457
"EEF1B2P2",-0.0520894827660457
"AC010240.3",-0.0520894827660457
"RP11-461O14.1",-0.0520894827660457
"STK10",-0.0520894827660457
"RP11-889L3.1",-0.0520894827660457
"FAM8A1",-0.0520894827660457
"HIST1H2AL",-0.0520894827660457
"PPP1R11",-0.0520894827660457
"MRPS10",-0.0520894827660457
"POLH",-0.0520894827660457
"MRPS18A",-0.0520894827660457
"EIF3EP1",-0.0520894827660457
"RPL5P18",-0.0520894827660457
"HSPD1P16",-0.0520894827660457
"RP3-393E18.1",-0.0520894827660457
"AC006483.5",-0.0520894827660457
"AC013470.6",-0.0520894827660457
"SKAP2",-0.0520894827660457
"TPM3P4",-0.0520894827660457
"RP11-419M24.6",-0.0520894827660457
"RP11-416N13.1",-0.0520894827660457
"GTF2I",-0.0520894827660457
"MTHFD2P5",-0.0520894827660457
"HNRNPA1P8",-0.0520894827660457
"RP4-747G18.5",-0.0520894827660457
"C7orf73",-0.0520894827660457
"RP5-855D21.3",-0.0520894827660457
"DDX11L5",-0.0520894827660457
"RNF2P1",-0.0520894827660457
"RP11-366I21.1",-0.0520894827660457
"TOPORS",-0.0520894827660457
"CHMP5",-0.0520894827660457
"PGM5P1",-0.0520894827660457
"PGM5P2",-0.0520894827660457
"ANKRD20A4",-0.0520894827660457
"HMGB1P37",-0.0520894827660457
"RP11-366O20.5",-0.0520894827660457
"SSNA1",-0.0520894827660457
"TUBBP5",-0.0520894827660457
"RP11-192P3.5",-0.0520894827660457
"SEPT7P9",-0.0520894827660457
"NPM1P24",-0.0520894827660457
"ST13P13",-0.0520894827660457
"LSP1",-0.0520894827660457
"TSSC2",-0.0520894827660457
"TMEM9B-AS1",-0.0520894827660457
"SDHCP4",-0.0520894827660457
"RPLP0P2",-0.0520894827660457
"OR7E2P",-0.0520894827660457
"CEP57",-0.0520894827660457
"AP000620.1",-0.0520894827660457
"PTP4A2P2",-0.0520894827660457
"HSPA8P5",-0.0520894827660457
"GAPDH",-0.0520894827660457
"SLC2A3",-0.0520894827660457
"POU5F1P3",-0.0520894827660457
"ARNTL2",-0.0520894827660457
"ST13P3",-0.0520894827660457
"RPL12P33",-0.0520894827660457
"SUCLA2",-0.0520894827660457
"CTD-2314B22.2",-0.0520894827660457
"RBBP4P5",-0.0520894827660457
"RP11-320M16.1",-0.0520894827660457
"RP11-434O22.1",-0.0520894827660457
"GNPNAT1",-0.0520894827660457
"RP11-507E23.1",-0.0520894827660457
"RPL21P11",-0.0520894827660457
"ABCB10P1",-0.0520894827660457
"FTO",-0.0520894827660457
"FKSG63",-0.0520894827660457
"RNASEH1P2",-0.0520894827660457
"TSEN15P1",-0.0520894827660457
"GRAP",-0.0520894827660457
"RPS7P1",-0.0520894827660457
"MRPL45",-0.0520894827660457
"KRT19",-0.0520894827660457
"AC139099.3",-0.0520894827660457
"RALBP1",-0.0520894827660457
"RP11-807E13.3",-0.0520894827660457
"ARIH2P1",-0.0520894827660457
"RPL9P32",-0.0520894827660457
"ZNF571",-0.0520894827660457
"TPM3P9",-0.0520894827660457
"C20orf194",-0.0520894827660457
"RPS27AP2",-0.0520894827660457
"RPS15AP1",-0.0520894827660457
"RPL41P1",-0.0520894827660457
"ARPC3P1",-0.0520894827660457
"BTF3L4P1",-0.0520894827660457
"RPL23AP3",-0.0520894827660457
"H2BFS",-0.0520894827660457
"RP3-370M22.8",-0.0520894827660457
"RP11-469E19.1",-0.0520894827660457
"RP11-204C16.4",-0.0520894827660457
"ACTBP1",-0.0520894827660457
"ACTR3P2",-0.0520894827660457
"KRT18P10",-0.0520894827660457
"MT-ND1",-0.0520894827660457
"MT-ATP8",-0.0520894827660457
"MT-ATP6",-0.0520894827660457
"TPRXL",-0.0524299372048311
"RP11-414C16.1",-0.0525060816957449
"AL589739.1",-0.0526935885421997
"SERPINE2",-0.0529182287748493
"RPL15P18",-0.0531926461467452
"GS1-304P7.2",-0.0531926474961037
"NF1",-0.0531926484467017
"CYP4A22-AS1",-0.0531926569277519
"RN7SL559P",-0.0531926597688824
"VRK2",-0.053252679570513
"CCDC19",-0.0536500139471316
"TMIE",-0.0539444688106121
"RP11-391M1.4",-0.0551926245096556
"KIRREL",-0.0560337665409612
"ZBTB8B",-0.0577666552274121
"AC097523.1",-0.0585644445606548
"CEP350",-0.0603393401905765
"LRIF1",-0.0606430009900686
"S100A5",-0.0632211586111971
"CASP9",-0.0635830223620212
"SALL4P5",-0.0637278482019457
"CGREF1",-0.0638125626685621
"HIST3H2A",-0.0647542346863761
"ACTR8",-0.0669284203252732
"SCN5A",-0.0671517181988285
"RHD",-0.0673062114672236
"CAMK1",-0.0680377128852627
"THRAP3P1",-0.0686167114475663
"AQP12B",-0.0690221545981424
"AC009963.3",-0.0699543364545375
"HNRNPA1P48",-0.0701122142072378
"HNRNPA3",-0.0701147742763909
"AC010150.1",-0.0710213451475723
"SETP18",-0.0715340138370752
"RAD18",-0.0718887716956291
"AC093162.3",-0.0721132151043502
"GNG12-AS1",-0.0721959682141322
"RPL7P56",-0.0734808294083791
"RP5-966M1.6",-0.0735847142352289
"MST1",-0.074131068101536
"CAMP",-0.0742412335035377
"CYP4F31P",-0.0756289836757773
"OR10K2",-0.0760683344979064
"AC104134.2",-0.0760915121212565
"TEX38",-0.0767345980519528
"PPM1M",-0.0771422763642881
"PGBD4P7",-0.0774076493109786
"AC018696.1",-0.0782597369159561
"FLG-AS1",-0.0801671943770156
"SEMA3B",-0.080642602579535
"RP3-329E20.2",-0.0808097279215263
"RP11-242O24.5",-0.0808097279215263
"RP11-421N8.1",-0.0808097279215263
"RP1-40G4P.1",-0.0808097279215263
"GAPDHP32",-0.0808097279215332
"AC096921.2",-0.0808097279215527
"UBQLN4P1",-0.0808097279215646
"RP11-365D23.2",-0.0808097279215746
"XIRP2",-0.0811601111866584
"SDHDP6",-0.0815765475100411
"PGM1",-0.0825152452548409
"RP11-448G4.2",-0.0834822340743996
"OR6Y1",-0.0835568831863112
"AC009974.11",-0.0838903287196478
"CR1L",-0.0849485029118912
"FAM58BP",-0.0855508296005821
"MYCBP",-0.0861755178520984
"GLB1L",-0.0868759694877338
"OR6P1",-0.0869660176167058
"C2orf57",-0.0872927686550957
"SLC4A1AP",-0.0879926644318632
"CPSF3",-0.0883673492647573
"LINC00303",-0.0895021407202982
"SNORD94",-0.0907553705930565
"RP11-630I5.1",-0.0921305239303293
"RP11-504P24.4",-0.0929543546289447
"RP11-556K13.1",-0.0930596747861992
"PGLYRP3",-0.0931519484511588
"ABHD6",-0.0937030263482812
"RPS7P3",-0.0937266252812882
"RP11-393I23.2",-0.0938499684048125
"PLEKHA3P1",-0.0938643350961172
"RP11-479F13.1",-0.093864335096169
"AC105402.4",-0.0938643408463239
"ZNF847P",-0.0938643408463282
"SPATA12",-0.0945157820390188
"IL1B",-0.0954739403793686
"ITIH4",-0.0958437914463276
"FAM228A",-0.0958437921555852
"AC124914.3",-0.096457072253376
"RPL7P14",-0.0969779859243047
"COG2",-0.09700611067393
"HMGN2P7",-0.097410127375574
"EPM2AIP1",-0.0981025257465735
"SPATA1",-0.100058228141356
"KRT18P17",-0.100566714599414
"LDLRAD2",-0.10080044479926
"RP11-181G12.2",-0.102058797931277
"RPL5P24",-0.102236400819099
"OR2L3",-0.102316974141374
"MCFD2",-0.103158959420983
"AC104667.3",-0.103180506017453
"BIRC6",-0.103762815365875
"AC097721.1",-0.103892693050681
"PEX11B",-0.104262479221814
"DNALI1",-0.105202630745332
"SLC30A6",-0.105467860766309
"PEBP1",-0.105856079480259
"ABHD17A",-0.106253350661734
"DOK1",-0.106393383003732
"MTF1",-0.107430844328488
"SCG2",-0.107959945697223
"TMSB4XP2",-0.108602921810825
"AC073069.2",-0.108699141923956
"NTNG1",-0.108738458443749
"AJAP1",-0.109425339731376
"RESP18",-0.109447587638376
"SLC45A1",-0.109451492347141
"GDAP2",-0.110326501066318
"KRBOX1",-0.11042785609423
"RP11-363I22.3",-0.112794668822379
"HSPD1P5",-0.112794669382944
"RP5-837M10.1",-0.112794671617694
"LYST-AS1",-0.112794676716077
"RP11-451O13.1",-0.112794690363529
"CRYGFP",-0.112794690363529
"RP11-785G17.1",-0.112794695720992
"DLEC1P1",-0.112794700571368
"ARHGAP42",-0.112794700571368
"GGT8P",-0.113135079874538
"AC006509.7",-0.113584328950679
"RP11-384C4.3",-0.114216814578999
"AC009963.5",-0.11479654177077
"MED15P8",-0.11479654177077
"ERMAP",-0.115223281787647
"RP4-669L17.10",-0.115373922193475
"RP11-277A4.4",-0.116418624395446
"RP11-509E16.1",-0.116418624396475
"CALM2P3",-0.116418624397299
"HMGB1P10",-0.116418624397972
"AC009237.10",-0.116501817294813
"KLHL41",-0.116769268965772
"MINOS1",-0.116770752060352
"IGKV2D-26",-0.117064439189546
"H3F3AP6",-0.118928325440545
"C1orf123",-0.11969343166636
"GORAB",-0.119899819857347
"AC079807.2",-0.120715070469546
"AC096579.7",-0.121956816564148
"DUSP10",-0.123331233421174
"TFCP2L1",-0.123633973031688
"IGKV1D-13",-0.125888310034804
"TRIM33",-0.126185660771618
"RAD51AP2",-0.126290416942814
"RP4-800M22.1",-0.127034825254926
"GKN1",-0.127556384975627
"RP11-29H23.6",-0.128179511555395
"CITED4",-0.12835889222528
"ANKRD44",-0.128538963556836
"YWHAQ",-0.128836885875353
"EPHA8",-0.128941344765553
"RP5-915N17.3",-0.129174532164673
"MFSD2A",-0.129194205416468
"IGKV3-20",-0.129245298251006
"RPS12P5",-0.130004529500144
"NEURL3",-0.130344646334532
"GTF3C3",-0.130426213330159
"CYP1B1",-0.131528980255981
"NT5DC4",-0.132077069457439
"RPL12L3",-0.132381714048289
"UBE2V1P8",-0.132381715879938
"MIR885",-0.132381715879938
"SERBP1P6",-0.132381715879938
"RP11-192N10.2",-0.132381715879938
"SDHCP2",-0.132381715879938
"LINC01057",-0.132381717898446
"RP11-245P10.4",-0.132381717898446
"RP11-466H18.1",-0.132381717898446
"MTRNR2L12",-0.132381718247432
"RP5-1068B5.1",-0.132381720152492
"OR2B11",-0.132381720152492
"SNORA1",-0.132381720152492
"RP11-54O7.11",-0.132381723309842
"RP5-850O15.4",-0.132381723309842
"AC073479.1",-0.132381723309842
"RP5-1028L10.1",-0.132381724248988
"RP11-134P9.1",-0.132381724248988
"RPL5P8",-0.132381724248988
"EAF1-AS1",-0.132381724248988
"LRRFIP1P1",-0.132381724248988
"ZFYVE9P1",-0.132381724248988
"RP11-420K8.1",-0.132451807070951
"AC092594.1",-0.132451807070951
"FKBP1B",-0.132451807070951
"RP11-89K21.1",-0.132451807070951
"RP11-434P11.2",-0.132451807070951
"RP11-219I21.1",-0.132451807070951
"VIPR1-AS1",-0.132451807070951
"PDCL3P4",-0.132451807070951
"AC019070.1",-0.133101961585874
"KIF9-AS1",-0.133101964053618
"RP4-657E11.10",-0.133772125630077
"AC009948.7",-0.134187023154292
"SHISA4",-0.134733739140283
"ITM2C",-0.134752358212396
"C1orf167",-0.135376888375479
"AC103564.6",-0.135535931541187
"RP11-420K8.2",-0.137068296402232
"PIGC",-0.138007180140294
"PNPT1P1",-0.139169697512909
"KRT8P30",-0.139875741329356
"CROCCP3",-0.139973568563509
"DBT",-0.140028416926473
"LEFTY2",-0.14145430320874
"TGFBRAP1",-0.143502317927808
"OR2T34",-0.143551946602809
"PYHIN1",-0.144309783866422
"SCARNA6",-0.14493551893263
"ARHGAP15",-0.146011483466357
"IGKV2-40",-0.146255246650846
"AC064850.4",-0.146505928372753
"RP11-91I11.1",-0.147482010308632
"MYADML",-0.147656774376056
"UBA7",-0.148125266512532
"COLGALT2",-0.148558625751317
"CCDC12",-0.149999818222158
"SERTAD4-AS1",-0.150341015529212
"GTF2A1L",-0.151141309570786
"CHN1",-0.152760550218241
"IL6R",-0.152833669605363
"AC009299.5",-0.153052819789177
"NBPF13P",-0.154117718994978
"PPA1",-0.154152489292483
"WNT7A",-0.154511215039096
"CCDC141",-0.155041994011578
"RP11-182I10.1",-0.15608194967684
"CYP4F30P",-0.156127783762666
"RP11-493K19.3",-0.156174832821358
"PLA2G2C",-0.156532141827915
"CHST10",-0.156600735453226
"RPL7A",-0.157129553402537
"RP5-886K2.1",-0.157129553402538
"HIGD1AP14",-0.157129553402538
"RMRPP3",-0.15712955340254
"PINK1",-0.157844639919606
"CNNM3",-0.158157956569608
"PSMD2",-0.159075376892881
"DAZAP2P1",-0.159293496485857
"RP11-330C7.3",-0.159622585282011
"CAV3",-0.159730145467721
"EIF2AK3",-0.160484589802961
"FAM178B",-0.161281461375287
"C1orf100",-0.16137415934744
"RDH14",-0.161406994906685
"IQCF1",-0.162197189445899
"FTOP1",-0.162478747367266
"NOTCH2",-0.162605993010089
"RP11-418J17.1",-0.163905962450825
"AC023271.2",-0.164052089412751
"RP11-13J8.1",-0.164052101908832
"SUCLG1",-0.164624165572958
"MRPS9",-0.164785872620705
"TYW5",-0.165188895400232
"RP11-58A11.2",-0.16544187092359
"MUSTN1",-0.165616029376861
"CNOT10",-0.1656912574751
"DNAJC19P7",-0.165892416194701
"RP11-15I20.1",-0.166439815084907
"AC092170.1",-0.166770499231201
"RP11-397P13.6",-0.167451006520361
"RP11-564A8.8",-0.167518265274195
"HNRNPRP1",-0.167566099426169
"FAM151A",-0.167706304331982
"AC024158.1",-0.16802056160212
"RP11-477H21.2",-0.168020563434867
"RABGAP1L-IT1",-0.168020563434867
"AC093818.1",-0.168020563434867
"RP11-34P13.9",-0.168020567709985
"RN7SKP16",-0.168020567709985
"RP11-439A17.10",-0.168020567709985
"AC128677.4",-0.168020567709985
"AC073052.1",-0.168020567877886
"RP11-253A20.1",-0.16802057086923
"RP11-478H16.1",-0.16802057086923
"HMGB1P48",-0.168090724422942
"AC096772.6",-0.168090724422942
"AC006994.1",-0.168090724422942
"DUSP28",-0.168090724422942
"RP11-1024P17.1",-0.168090724422942
"AC017104.1",-0.168753505467768
"RP1-125I3.4",-0.170918515462003
"RP11-100N21.1",-0.170963113704315
"RP5-1097F14.3",-0.172420589431827
"RC3H1-IT1",-0.173523765683621
"RP11-157F20.1",-0.174453056709464
"IGKV2-4",-0.174483763493182
"AC104651.1",-0.174632425493917
"CAB39",-0.174777429092436
"RP11-46A10.5",-0.17607711659255
"RP11-477N3.1",-0.17607711671363
"AC144530.1",-0.178796386022655
"C2orf66",-0.179510470873664
"EXOG",-0.179551148192888
"ZBTB37",-0.181993722572231
"GLIS1",-0.182363717150531
"CACNA2D3-AS1",-0.183155077678445
"RP11-810H18.1",-0.183452850585116
"MIR30C1",-0.183452850585116
"RNA5SP47",-0.183452850585116
"EFCAB14-AS1",-0.183452850585116
"RNU6-125P",-0.183452850585116
"SNORA66",-0.183452850585116
"RP11-574F21.2",-0.183452850585116
"RP11-269F20.1",-0.183452850585116
"SMYD3-IT1",-0.183452850585116
"HADHAP1",-0.183452850585116
"YWHAZP6",-0.183452850585116
"RP11-113C12.2",-0.183452850585116
"FKSG68",-0.183452850585116
"RPS7P14",-0.183452850585116
"SNORD116",-0.18484229231836
"GAPDHP29",-0.18484324771619
"RP11-626A1.1",-0.184843248875651
"B3GNT2",-0.185002537413013
"STAB1",-0.185348594803656
"LRRC40",-0.185600320255094
"RPL4P2",-0.187370317793458
"MINOS1P3",-0.187853182441297
"SPOPL",-0.18882464603197
"HHIPL2",-0.189237540660535
"MAB21L3",-0.189315942596893
"RPL29P11",-0.18989840536372
"NICN1",-0.190135115545813
"PPP1R1C",-0.19084872557357
"GNAI2",-0.190985038737151
"RABL2B",-0.191894868270741
"IFT172",-0.193164855525301
"RPP14",-0.195713786117753
"RP11-40C6.2",-0.196425310925117
"REL",-0.197327157556211
"HYAL1",-0.197539381014758
"RPL7P23p",-0.197706292601529
"SYPL2",-0.197979716866115
"SULT1C2",-0.19868441839386
"RP11-269F19.2",-0.198937923932057
"C2orf15",-0.199749726063778
"PXK",-0.201959099083482
"TNNI1",-0.20211174549655
"AC013444.1",-0.202397702107044
"MIR128-1",-0.203491807414669
"HSPD1P6",-0.204296831147617
"LMCD1",-0.204484664102836
"TAS1R3",-0.204549206420053
"VPS26BP1",-0.204865595711883
"LRRC8C",-0.205328470587668
"COX20",-0.205539045272497
"MXRA8",-0.205623004018978
"CROCCP5",-0.206260954671559
"MIR4426",-0.20645130448712
"NBPF21P",-0.207601812536751
"RP11-181K3.4",-0.207734866828081
"UBE2F-SCLY",-0.208762676938117
"RP4-728D4.3",-0.208762676938119
"AC005539.2",-0.208762676938119
"RPL39P3",-0.208762676938119
"RP11-412H9.1",-0.208762676938129
"RP11-382D8.3",-0.208762676938129
"AC009951.2",-0.208762676938129
"MIR566",-0.208762676938129
"ACTG1",-0.208762676938135
"AC009474.1",-0.208762676938142
"AC009963.6",-0.208762676938142
"OSBPL10-AS1",-0.208762676938142
"RP11-254B13.4",-0.208762676938142
"RNU6-171P",-0.20876268269784
"HES3",-0.208832986757202
"AC074286.1",-0.208832986757202
"RP11-384L8.2",-0.208832986757202
"ZNF197-AS1",-0.208832986757202
"CASP10",-0.20946734620239
"RP11-475E11.2",-0.209552264963554
"AC093732.1",-0.211475049801753
"SELK",-0.213855713164891
"FGD5P1",-0.214001023234636
"GALNT13",-0.214690960997222
"FARP2",-0.215151989400539
"DCAF6",-0.215348978289134
"GMEB1",-0.215998696082363
"HNRNPA1P66",-0.216000068911583
"CEBPZ",-0.216103301949173
"LMX1A",-0.217360638656925
"TMEM247",-0.217428676986853
"DPH5",-0.21747056486922
"ANGPTL3",-0.217642912834445
"GAPDHP25",-0.218170074971699
"MT1XP1",-0.218432852595117
"UBE2D3P3",-0.219120755479395
"RN7SL512P",-0.219120755479395
"CICP5",-0.219120755479395
"RP11-118H4.1",-0.219120755479395
"MED28P3",-0.219120755479395
"RP11-366M4.1",-0.219120755479395
"CYP46A4P",-0.219737971181198
"IGKJ5",-0.220730588618849
"MED15P4",-0.221130806528114
"ZNF697",-0.22127082123945
"SNX18P15",-0.221365022244142
"HMGB1P5",-0.222107875174127
"MFSD9",-0.2223643401941
"DRAXIN",-0.223063385947467
"DNAJC27",-0.22359019631708
"AC017079.4",-0.223841427389424
"SNORA62",-0.223975539653385
"AC096574.4",-0.223979262536547
"DLGAP3",-0.225897325778852
"SNX27",-0.226882958472712
"CYB5R1",-0.22691057681057
"PITHD1",-0.227207173632884
"AC009404.2",-0.227377252370894
"AC114730.11",-0.227377252371933
"AL138935.1",-0.227724060907848
"IGKV2-19",-0.227724060907848
"PRKAR2A-AS1",-0.227724065186703
"RP4-752I6.1",-0.227724065354751
"RP4-677H15.4",-0.227724068348709
"RP11-400L8.2",-0.227724068348709
"RP11-163G10.2",-0.227724069289239
"QRSL1P2",-0.227759044118429
"RP11-285F7.2",-0.227794331919273
"MSGN1",-0.228268167528133
"REG1P",-0.22826818086317
"KRT18P19",-0.2283365990579
"AL672183.2",-0.22880078144419
"SSBP3",-0.229043374789187
"HES5",-0.2309132134816
"KRT18P28",-0.230956983934932
"CCDC23",-0.231126549010602
"MORN1",-0.233357553657593
"RP11-348H3.2",-0.234011447870085
"EXTL2",-0.234319298962171
"RP11-345P4.7",-0.234454489622506
"AC104772.1",-0.234813121709381
"POU3F3",-0.235419414038589
"RPSAP8",-0.236870938431692
"TCF7L1",-0.236938853650771
"CHRNA1",-0.237041670937614
"CACNA1E",-0.237166189602438
"SNRPEP5",-0.237311965704524
"OR7E12P",-0.237392665988526
"EML4",-0.237737766659507
"PHF7",-0.239402890294667
"HTRA2",-0.240495323684731
"OSTCP5",-0.240664878826763
"HNRNPA1P46",-0.240669299975036
"MXRA7",-0.241210192827894
"GLI2",-0.241376174753989
"LRRN2",-0.241884315064082
"COX20P2",-0.243051761482019
"RP1-27O5.3",-0.24370916808967
"S100A7A",-0.244316073208238
"CRYZ",-0.244456999487471
"RP11-5P18.10",-0.245037414048961
"HHATL",-0.245334873367969
"RAF1",-0.245835033317899
"RHBDF1P1",-0.246234723433441
"CYP4F43P",-0.246506178694324
"MT1E",-0.246753437262474
"RP11-242F24.1",-0.246857476875431
"RP11-312B8.2",-0.246857476875431
"PGAM1P11",-0.246857476875431
"RP5-1077B9.5",-0.246857476875431
"RP11-5P18.3",-0.246857476875431
"RP13-279N23.2",-0.246857476875431
"MIR4419A",-0.246857476875431
"HNRNPFP1",-0.246857476875431
"RP5-1198O20.5",-0.246857476875431
"RP4-675G8.2",-0.246857476875431
"RP11-446E24.4",-0.246857476875431
"RP4-802A10.1",-0.246857476875431
"RP11-430G17.1",-0.246857476875431
"RP4-609E1.2",-0.246857476875431
"RP5-1033K19.2",-0.246857476875431
"RP11-183M13.1",-0.246857476875431
"AL035706.1",-0.246857476875431
"DPYD-AS2",-0.246857476875431
"RP5-1065J22.2",-0.246857476875431
"RP11-426L16.8",-0.246857476875431
"GAPDHP23",-0.246857476875431
"RP3-365I19.2",-0.246857476875431
"RP11-235D19.2",-0.246857476875431
"RP11-126K1.6",-0.246857476875431
"KRT8P28",-0.246857476875431
"LINC00302",-0.246857476875431
"SNORD59",-0.246857476875431
"HMGN1P5",-0.246857476875431
"RNA5SP61",-0.246857476875431
"UQCRBP2",-0.246857476875431
"SUMO1P2",-0.246857476875431
"RP11-297H3.4",-0.246857476875431
"RP1-127D3.4",-0.246857476875431
"RP4-809F4.1",-0.246857476875431
"RP1-35C21.1",-0.246857476875431
"RP11-12M5.4",-0.246857476875431
"TEDDM1P1",-0.246857476875431
"MRPS21P3",-0.246857476875431
"RP11-134G8.2",-0.246857476875431
"RP4-681L3.2",-0.246857476875431
"RP11-384C4.6",-0.246857476875431
"RP11-410C4.4",-0.246857476875431
"YWHAQP9",-0.246857476875431
"RP11-544D21.2",-0.246857476875431
"RPS7P5",-0.246857476875431
"RP11-278H7.1",-0.246857476875431
"RP11-551G24.3",-0.246857476875431
"RP11-438F14.10",-0.246857476875431
"AC010907.2",-0.246857476875431
"RP11-434B12.1",-0.246857476875431
"SNORA51",-0.246857476875431
"LINC00570",-0.246857476875431
"AC104698.2",-0.246857476875431
"AL133249.1",-0.246857476875431
"RP11-78I14.1",-0.246857476875431
"AC017078.1",-0.246857476875431
"CRYGGP",-0.246857476875431
"RNU7-172P",-0.246857476875431
"AC007743.1",-0.246857476875431
"SNORA70B",-0.246857476875431
"AC007389.2",-0.246857476875431
"AC005041.17",-0.246857476875431
"AC105399.2",-0.246857476875431
"AC012075.1",-0.246857476875431
"AC109638.1",-0.246857476875431
"AC105053.3",-0.246857476875431
"IGKV3D-25",-0.246857476875431
"AC012493.2",-0.246857476875431
"AHCYP3",-0.246857476875431
"AC005040.3",-0.246857476875431
"AC019100.7",-0.246857476875431
"BMS1P19",-0.246857476875431
"SEPHS1P7",-0.246857476875431
"RP11-338I24.1",-0.246857476875431
"AC013399.3",-0.246857476875431
"AC108059.1",-0.246857476875431
"AC010984.3",-0.246857476875431
"AC098826.4",-0.246857476875431
"MIR663B",-0.246857476875431
"AC092578.1",-0.246857476875431
"AC012501.2",-0.246857476875431
"RPLP0P7",-0.246857476875431
"AC009506.1",-0.246857476875431
"UBE2V1P6",-0.246857476875431
"HOXD4",-0.246857476875431
"CYCTP",-0.246857476875431
"RP11-366L5.1",-0.246857476875431
"AC018799.1",-0.246857476875431
"AOX2P",-0.246857476875431
"MTND4P29",-0.246857476875431
"AC079767.3",-0.246857476875431
"AC013404.1",-0.246857476875431
"AC007557.3",-0.246857476875431
"AC007563.1",-0.246857476875431
"AC021016.6",-0.246857476875431
"AC009955.8",-0.246857476875431
"RP11-16P6.1",-0.246857476875431
"DIS3L2P1",-0.246857476875431
"UGT1A8",-0.246857476875431
"AC114788.2",-0.246857476875431
"AC090044.1",-0.246857476875431
"EGOT",-0.246857476875431
"RP11-380O24.1",-0.246857476875431
"RP11-669C19.1",-0.246857476875431
"SDAD1P3",-0.246857476875431
"RN7SL411P",-0.246857476875431
"PGAM1P3",-0.246857476875431
"RP4-613B23.1",-0.246857476875431
"MIR711",-0.246857476875431
"GMPPB",-0.246857476875431
"RP11-894J14.5",-0.246857476875431
"RP11-884K10.6",-0.246857476875431
"RP11-963H1.1",-0.246857476875431
"RP11-179A18.1",-0.246857476875431
"RP11-118D22.3",-0.246857476875431
"RP11-809F4.2",-0.246857476875431
"RP11-9D8.1",-0.246857476875431
"RP11-241F15.9",-0.246857476875431
"GK2",-0.246857476875431
"HNRNPA3P13",-0.246857476875431
"RPS3A",-0.246857476875431
"CTC-505O3.1",-0.246857476875431
"C5orf15",-0.246857476875431
"RPL17P26",-0.246857476875431
"PLG",-0.246857476875431
"FZD1",-0.246857476875431
"ERVW-1",-0.246857476875431
"TUBB4B",-0.246857476875431
"VTI1A",-0.246857476875431
"USP44",-0.246857476875431
"FAM138E",-0.246857476875431
"NPIPB5",-0.246857476875431
"CHD9",-0.246857476875431
"ANKRD11",-0.246857476875431
"RPS27AP1",-0.246857476875431
"RP11-1094M14.1",-0.246857476875431
"SNF8",-0.246857476875431
"GAA",-0.246857476875431
"AC092299.8",-0.246857476875431
"GGT3P",-0.246857476875431
"MT-RNR2",-0.246857476875431
"HMGB1P26",-0.24734260364382
"FOXO6",-0.247791708746772
"AC093690.1",-0.248184443093419
"PRMT6",-0.248391356175628
"PTCHD3P2",-0.248420073031481
"AC109828.1",-0.251083193835865
"C1orf54",-0.252051576471094
"WNT10A",-0.25230790865882
"AQP10",-0.252667475379394
"ADH5",-0.254335312017854
"EEF1A1P32",-0.254371867354164
